#{"t_start": 1645362909.8629582, "env_id": null}
r,l,t 
0.255248,30,9515.988161
2.82417,46,9516.787727
9.79375,57,9517.677277
158.332728,82,9518.756784
73.287822,78,9519.787553
79.541647,75,9520.758591
22.794258,64,9521.674731
23.843406,60,9522.597823
13.017758,52,9523.524896
0.348954,33,9524.361087
14.941334,59,9525.344775
42.502721,77,9526.426304
17.069107,61,9527.420695
0.383821,31,9528.151295
9.841138,54,9529.101003
113.103445,90,9530.231194
7.781461,58,9531.211197
6.209507,50,9532.154605
24.929579,62,9533.147257
59.563644,77,9534.207362
2.24841,44,9535.073625
35.455472,67,9535.999996
3.560964,45,9536.754645
78.811955,81,9537.697432
5.273419,39,9538.392436
15.457759,61,9539.229013
0.98181,35,9539.980674
2.928025,41,9540.735823
1.232016,39,9541.492865
17.231181,63,9542.399315
74.22654,77,9543.358424
23.125188,60,9544.239284
13.6066,50,9545.106741
5.174196,49,9545.907756
1.995295,41,9546.664049
0.036687,20,9547.260719
0.256858,28,9547.885579
0.71091,35,9548.567126
2.75154,38,9549.280121
0.832791,36,9549.977188
60.310694,76,9550.929862
2.329427,42,9551.696655
19.322964,57,9552.529471
2.334414,43,9553.325158
26.222081,72,9554.286609
26.725572,62,9555.298977
15.357173,58,9556.190961
9.004965,49,9557.123785
16.06005,52,9557.94138
63.32411,78,9558.912696
1.044125,31,9559.616711
3.221008,44,9560.410189
17.133953,55,9561.248366
4.39011,45,9562.033649
5.25606,48,9562.811859
25.15338,59,9563.686733
4.437333,45,9564.456501
36.212321,70,9565.384909
60.240643,76,9566.366097
6.641639,47,9567.202858
114.388696,72,9568.133174
6.989333,52,9568.942677
10.744893,53,9569.779926
3.342643,43,9570.53917
5.208792,45,9571.346336
5.327868,45,9572.163818
2.963164,43,9573.053758
4.784228,46,9573.876858
1.196388,39,9574.640352
4.590575,43,9575.40712
0.403921,33,9576.09403
4.527069,43,9576.842869
1.617377,38,9577.55936
0.341972,32,9578.270967
4.290058,43,9579.033775
4.250938,51,9579.848165
3.276516,44,9580.643821
29.639797,72,9581.593335
13.518691,53,9582.430719
92.873027,81,9583.411206
19.690424,48,9584.311902
83.82511,81,9585.381188
35.857244,69,9586.397243
1.717994,41,9587.289427
90.317469,81,9588.399384
28.709933,61,9589.275112
3.588723,42,9590.068944
16.276749,61,9590.951748
5.736106,47,9591.712888
0.549636,32,9592.447651
24.155829,64,9593.313741
75.069667,75,9594.246917
15.111586,59,9595.126196
151.608707,96,9596.167807
2.643971,42,9596.949361
6.742937,48,9597.787806
1.593393,38,9598.511796
5.118272,40,9599.258349
2.927801,41,9599.984411
1.634216,37,9600.720841
1.315466,40,9601.461821
4.88983,46,9602.252457
3.497965,45,9603.062594
3.432229,43,9603.830503
1.435618,41,9604.586711
0.857473,34,9605.276346
0.593784,34,9605.983081
0.169964,26,9606.616571
0.137737,26,9607.234298
0.099221,24,9607.842848
0.074832,22,9608.446351
0.272962,29,9609.107969
0.438198,33,9609.766495
0.31017,29,9610.442459
0.603476,32,9611.105836
0.333932,27,9611.746872
0.044103,22,9612.350547
0.642797,32,9612.996941
0.166091,27,9613.649269
2.30031,38,9614.365119
0.152607,27,9615.009921
1.658904,37,9615.717267
3.0175,43,9616.461341
116.138012,92,9617.475634
1.750203,43,9618.263254
0.64858,38,9619.016671
3.318229,41,9619.770936
0.960455,37,9620.456344
1.773421,36,9621.14731
0.828558,35,9621.874573
2.757777,43,9622.670908
2.849134,41,9623.431354
0.973437,35,9624.159148
2.299549,39,9624.895247
31.821549,58,9625.734082
0.062756,21,9626.399934
7.653258,47,9627.182151
0.438957,32,9627.858212
0.779447,34,9628.534315
2.332593,41,9629.295694
1.941465,42,9630.069625
1.226215,39,9630.83056
1.74369,42,9631.587349
1.641437,36,9632.301806
0.470601,32,9632.987953
4.434968,45,9633.765139
0.978791,36,9634.489308
1.18623,35,9635.192886
1.015431,35,9635.895036
0.651134,34,9636.608057
0.636903,33,9637.287614
0.781408,34,9637.97981
0.46257,31,9638.656779
0.411665,30,9639.290679
0.117682,25,9639.903104
0.060791,20,9640.49947
0.113404,22,9641.106682
0.023281,19,9641.694994
0.20114,26,9642.299328
0.014762,18,9642.857349
0.019239,18,9643.41129
0.031582,21,9643.9782
0.015842,17,9644.546305
0.022709,18,9645.112521
0.015603,18,9645.655278
0.029971,19,9646.235791
0.022302,19,9646.790612
0.220199,27,9647.421571
0.011284,17,9647.997386
0.065078,22,9648.582421
0.096514,23,9649.153092
0.050918,23,9649.757275
0.066238,24,9650.362815
0.1653,24,9650.96607
0.072104,20,9651.559205
0.04744,22,9652.173053
0.064269,22,9652.741596
0.081482,22,9653.311057
0.089934,22,9653.883461
0.09228,25,9654.511278
0.633581,32,9655.174433
0.080251,21,9655.777844
0.07021,22,9656.381184
0.036534,21,9657.025575
0.157156,26,9657.647423
1.460195,35,9658.324528
0.215691,27,9658.956616
0.020902,19,9659.540511
0.115813,22,9660.137063
2.181397,41,9660.842434
17.206755,61,9661.687629
13.825357,57,9662.584181
32.229889,64,9663.59701
29.739939,65,9664.564523
21.341159,65,9665.512867
15.800213,57,9666.422839
8.021644,54,9667.328864
17.18464,63,9668.239227
6.808654,49,9669.078171
3.20052,46,9669.875479
2.81379,44,9670.647717
0.924269,35,9671.371937
4.358584,44,9672.136669
6.768247,50,9672.940897
10.45363,54,9673.783746
49.837799,63,9674.695722
5.592875,48,9675.613088
7.183071,53,9676.481812
38.713962,66,9677.512407
7.9661,52,9678.416257
13.729334,50,9679.313484
0.995427,36,9680.174943
44.199581,78,9681.185902
1.304995,39,9682.015269
2.213143,44,9682.86919
2.818804,43,9683.74196
5.524413,52,9684.672377
3.297129,42,9685.541171
6.090104,47,9686.417047
0.276556,29,9687.175892
0.950973,35,9687.954454
1.076779,38,9688.784748
16.986257,55,9689.710864
25.627586,68,9690.755655
34.777168,68,9691.809472
10.354858,58,9692.78811
39.123312,71,9693.836199
43.996535,73,9694.891136
11.343442,55,9695.745425
10.435685,56,9696.627112
68.899262,72,9697.556622
8.534342,55,9698.440794
4.168567,47,9699.352863
8.337728,50,9700.293021
24.987768,66,9701.22861
39.815967,70,9702.274191
1.565465,39,9703.049563
2.261598,42,9703.794325
2.379926,40,9704.520705
4.31432,46,9705.307715
16.343276,55,9706.169366
11.025797,58,9707.037435
34.777541,66,9707.927087
13.655272,59,9708.859754
2.840985,45,9709.677935
38.050282,73,9710.741246
39.325565,69,9711.778241
43.800984,66,9712.790981
2.657968,42,9713.668926
2.691291,42,9714.52604
37.872611,71,9715.569432
4.157098,50,9716.512812
5.560634,50,9717.374078
2.259158,44,9718.214506
3.22768,46,9719.138662
13.401217,59,9720.139799
4.891717,51,9721.07381
21.772294,62,9721.981925
17.654707,59,9722.933312
7.257837,52,9723.763185
6.153882,49,9724.613576
7.500679,51,9725.453084
2.427119,44,9726.264941
5.476905,52,9727.153258
13.973979,58,9728.047195
5.78248,53,9728.936366
6.229753,53,9729.76261
19.881512,63,9730.613023
2.593987,41,9731.390147
0.433017,33,9732.116844
11.999882,59,9733.008634
8.256684,54,9733.863212
13.613099,50,9734.712383
1.517218,43,9735.538383
5.652998,46,9736.36376
13.351788,55,9737.251863
23.063606,61,9738.250468
30.345039,66,9739.201038
80.882278,73,9740.212133
26.540629,67,9741.232134
5.872318,54,9742.202479
33.594459,68,9743.213595
61.248091,76,9744.290881
0.060513,21,9745.049031
8.752696,51,9745.97831
52.637623,74,9747.038639
1.876471,46,9747.848139
6.679316,52,9748.709361
1.129851,37,9749.471647
2.848217,43,9750.269123
2.470459,41,9751.066676
0.393143,30,9751.80279
16.260193,60,9752.681883
13.897532,57,9753.588187
8.652766,57,9754.496742
10.902072,56,9755.386701
4.169153,52,9756.266229
5.802232,55,9757.150983
7.335304,55,9758.103618
12.647708,55,9758.980796
5.347989,50,9759.812009
34.971647,69,9760.767056
55.286175,69,9761.812371
60.889856,74,9762.878376
18.375301,60,9763.802621
34.977994,72,9764.758959
5.810571,43,9765.568151
22.000615,63,9766.466408
7.860761,51,9767.294284
1.320922,36,9768.038413
1.490401,41,9768.810742
1.233915,40,9769.556159
2.440357,43,9770.332399
3.287421,41,9771.120434
3.548409,43,9771.952816
1.952069,40,9772.704792
2.517791,41,9773.483721
1.354712,40,9774.248148
1.392932,39,9775.00725
8.675001,52,9775.789273
14.820339,66,9776.72286
23.766808,64,9777.675394
14.148211,61,9778.67394
11.384783,60,9779.646362
23.871401,57,9780.62643
46.015023,71,9781.680206
87.110762,77,9782.72064
5.910961,46,9783.55691
9.570854,57,9784.432125
2.746457,40,9785.226264
1.322782,42,9786.052776
54.880901,77,9787.058234
33.581056,65,9788.073085
37.536568,71,9789.07454
8.542574,52,9790.035212
26.660388,72,9791.090741
28.669215,67,9792.056597
4.400439,44,9792.955236
2.037164,39,9793.824153
28.880735,72,9794.815752
17.044483,60,9795.733448
4.413442,48,9796.590607
2.635997,47,9797.431472
10.02148,52,9798.260561
4.684676,51,9799.118944
18.547066,63,9800.052534
19.677409,65,9801.065024
9.988748,56,9801.966558
13.014191,59,9802.885177
40.169027,72,9803.851658
14.010627,49,9804.650758
1.703103,39,9805.369804
0.938487,36,9806.098771
3.482259,41,9806.865933
1.954888,40,9807.62457
0.976345,35,9808.346637
0.247409,29,9809.034997
0.55238,33,9809.720439
0.228012,29,9810.385508
6.009293,52,9811.205526
5.250109,44,9812.003444
15.957908,62,9812.893374
16.239046,57,9813.782319
13.014509,59,9814.692339
6.364026,49,9815.557097
11.037245,56,9816.529814
4.55521,48,9817.368953
5.2044,53,9818.27443
19.634589,62,9819.216481
9.84763,52,9820.089275
0.548906,32,9820.81262
9.208602,51,9821.654031
2.720882,45,9822.438684
0.955696,38,9823.19326
0.786293,35,9823.92533
0.82637,36,9824.641591
1.745469,42,9825.429031
11.824697,55,9826.308276
8.490506,50,9827.162516
6.685195,50,9828.049026
2.409015,42,9828.856828
5.626936,49,9829.695417
41.205114,71,9830.668885
10.652126,52,9831.522518
16.838983,52,9832.325007
9.506721,56,9833.216741
6.240261,45,9834.055495
1.472388,38,9834.930369
89.723877,78,9835.993
4.238368,47,9836.931165
9.936008,56,9837.891654
0.474906,31,9838.690379
0.11141,26,9839.489028
0.446445,29,9840.278803
0.247662,28,9841.064476
1.590325,38,9841.924184
0.161304,26,9842.729477
3.773528,43,9843.619305
0.132696,27,9844.424442
21.677498,61,9845.412222
17.293259,60,9846.414076
13.687461,55,9847.383271
6.582196,51,9848.254662
2.214375,41,9849.03193
31.762187,72,9849.992665
3.791811,46,9850.798069
3.084822,46,9851.628443
25.6757,66,9852.566453
5.280057,47,9853.365904
4.289137,44,9854.160583
1.183894,37,9854.888606
3.304161,40,9855.596239
2.840169,40,9856.361983
4.457822,50,9857.180593
10.748219,54,9858.062074
7.851729,55,9858.990281
3.119348,47,9859.819677
2.805194,48,9860.64392
5.475479,50,9861.440861
1.713413,36,9862.207491
1.918602,42,9862.984109
1.711389,43,9863.781156
36.647045,68,9864.711433
22.877498,61,9865.628195
6.591131,50,9866.453459
5.733615,48,9867.259645
2.688105,45,9868.059118
1.119815,39,9868.813793
0.369307,28,9869.509049
1.017518,39,9870.247597
0.325071,32,9870.973697
2.579693,42,9871.738784
0.501172,32,9872.44705
0.499816,28,9873.084549
2.023775,38,9873.777595
0.458827,31,9874.50182
2.13476,45,9875.288357
1.36344,35,9875.99597
4.25941,49,9876.775057
12.884784,55,9877.636284
16.943904,61,9878.629977
6.374617,54,9879.548952
4.992116,46,9880.398268
11.648742,49,9881.21577
2.867192,46,9882.023113
7.567251,50,9882.845014
3.028285,40,9883.610613
0.881318,33,9884.323114
0.335793,30,9885.006159
0.055358,21,9885.59717
0.214917,28,9886.253602
0.363414,30,9886.905949
1.629903,41,9887.653101
3.019303,47,9888.468957
34.850153,69,9889.42967
25.874408,63,9890.360291
4.765773,46,9891.220889
13.48165,57,9892.095199
24.614385,67,9893.025469
15.391814,64,9893.980068
86.260318,82,9895.029425
38.268106,69,9896.046011
45.814175,73,9897.073043
8.704472,53,9897.980601
31.54418,67,9899.010602
34.11155,71,9900.059443
20.78033,60,9900.952823
13.914181,52,9901.826942
12.715966,54,9902.747823
1.744859,42,9903.666108
5.2478,46,9904.596187
65.655338,74,9905.651728
4.084253,46,9906.559596
18.111036,67,9907.530715
20.279397,59,9908.534137
16.79642,58,9909.480331
18.937685,55,9910.390338
20.334273,69,9911.354169
13.010812,60,9912.296497
22.900493,68,9913.313262
1.305226,41,9914.215631
18.971115,61,9915.216437
8.442912,51,9916.163581
12.695354,64,9917.185571
19.772069,65,9918.203427
19.237236,60,9919.212003
10.898495,62,9920.143129
3.970347,47,9920.981063
18.449526,64,9921.897851
32.85554,68,9922.862167
14.974539,61,9923.740773
5.617111,52,9924.619884
27.086295,64,9925.57905
11.287871,62,9926.577883
13.901414,57,9927.485841
6.041887,45,9928.323924
49.416861,76,9929.389068
13.023925,51,9930.321955
15.20112,61,9931.322153
15.894029,59,9932.326986
12.337223,50,9933.241659
25.890494,68,9934.294231
5.152462,51,9935.258588
35.518352,66,9936.275401
21.317462,62,9937.267258
21.051171,60,9938.276443
9.720546,60,9939.275255
28.334425,68,9940.304133
20.09618,64,9941.324126
5.159775,55,9942.204943
4.467194,48,9943.115073
7.660038,55,9944.098854
98.216287,84,9945.112367
11.411699,59,9946.035295
48.594073,71,9947.036795
17.471874,63,9947.995912
7.615932,56,9948.900109
8.506978,51,9949.857663
10.603326,55,9950.749111
11.074396,60,9951.652333
1.55192,40,9952.362142
14.634046,58,9953.223228
0.879073,37,9953.994422
14.461655,58,9954.858119
28.764304,70,9955.798451
6.567239,53,9956.677678
38.629301,67,9957.601737
3.368079,41,9958.376714
91.485031,77,9959.363032
12.249661,57,9960.32693
11.329922,55,9961.264149
4.010672,46,9962.084516
7.69473,53,9963.035363
20.391673,62,9964.037079
0.158175,28,9964.761373
2.542329,46,9965.614753
59.421578,73,9966.549181
23.572812,64,9967.491848
9.682529,53,9968.407013
1.494976,40,9969.175902
32.413291,63,9970.085701
5.652973,50,9970.915839
5.31248,48,9971.76195
5.946442,50,9972.624015
0.09573,26,9973.306059
23.268799,63,9974.185879
2.977429,41,9974.972626
12.026788,54,9975.79233
0.758286,33,9976.488396
0.357128,32,9977.174992
0.279304,28,9977.838922
0.035623,22,9978.447092
1.811291,38,9979.172081
1.493857,37,9979.900399
1.325226,36,9980.606925
1.776725,37,9981.314818
2.778785,41,9982.09176
1.37786,40,9982.846306
2.731676,41,9983.617686
10.190846,52,9984.456072
72.893252,81,9985.466095
1.926884,44,9986.293419
27.40537,68,9987.223779
11.726732,56,9988.14574
13.819147,56,9989.106967
4.283261,47,9989.932982
42.85358,73,9990.9062
26.666513,59,9991.803141
16.31352,60,9992.688049
13.17308,60,9993.575115
16.04496,52,9994.436683
5.202417,51,9995.312269
29.571154,70,9996.37114
33.469196,62,9997.392341
7.327094,48,9998.320474
22.34833,62,9999.310436
5.601266,52,10000.258815
2.981836,40,10001.075638
20.185173,61,10002.01619
10.375301,54,10002.90999
21.891478,62,10003.893422
1.848842,43,10004.699016
2.874715,44,10005.455416
4.044592,44,10006.234072
1.06541,37,10006.998811
2.062756,43,10007.761642
4.918221,45,10008.528793
6.730596,48,10009.324265
2.854662,41,10010.102996
3.217186,43,10010.909842
3.050164,45,10011.729707
5.567528,47,10012.578754
10.145262,48,10013.437854
14.354071,58,10014.349354
1.737821,41,10015.155802
4.942479,46,10015.975686
4.378426,46,10016.790869
7.795303,52,10017.651484
3.773196,46,10018.481343
45.707082,75,10019.435956
2.010364,45,10020.246567
4.734329,46,10021.036971
2.858186,43,10021.816452
129.801909,78,10022.787556
6.483624,49,10023.613954
0.834405,37,10024.380598
0.401185,30,10025.068074
0.557577,31,10025.750875
0.452749,32,10026.443766
0.595569,34,10027.177154
0.25409,29,10027.862024
1.569083,39,10028.598361
3.559963,40,10029.363446
1.500491,39,10030.112573
0.894076,36,10030.840638
0.950767,35,10031.558197
2.530096,45,10032.346909
2.781752,45,10033.170783
3.298128,43,10033.939042
4.40658,45,10034.706879
15.641639,53,10035.524082
0.327795,33,10036.238348
4.265815,45,10037.041821
0.940816,38,10037.768833
1.917854,37,10038.515064
1.529458,40,10039.271837
1.794282,42,10040.028439
11.603494,54,10040.835889
7.660763,50,10041.676209
5.203007,49,10042.542686
5.196946,48,10043.382857
31.102219,63,10044.303244
8.772115,57,10045.192626
2.326695,44,10046.000474
18.752465,58,10046.867318
12.320375,53,10047.707557
28.302628,64,10048.607496
49.071715,75,10049.543587
2.83405,42,10050.315292
2.866218,46,10051.116073
2.631123,44,10051.906562
3.18421,40,10052.662436
3.54515,44,10053.463221
1.35963,36,10054.202861
1.86605,40,10054.979679
5.192334,49,10055.819094
3.963279,47,10056.644385
10.593722,53,10057.488453
10.761574,53,10058.296587
5.81964,50,10059.146902
29.022671,66,10060.067151
14.547294,57,10060.943777
6.905532,50,10061.792344
17.494039,57,10062.663318
0.115449,27,10063.400164
12.589271,55,10064.287761
3.045433,45,10065.114248
